date,year,strPeriod,msa,ratio
2016-10-01,2016,201610,Los Angeles,-0.29086390007791607
2016-11-01,2016,201611,Los Angeles,-0.2899994726294448
2016-12-01,2016,201612,Los Angeles,-0.2874009090829448
2017-01-01,2017,201701,Los Angeles,-0.2860934377237383
2017-02-01,2017,201702,Los Angeles,-0.287023376279155
2017-03-01,2017,201703,Los Angeles,-0.2855171884619052
2017-04-01,2017,201704,Los Angeles,-0.285754051073277
2017-05-01,2017,201705,Los Angeles,-0.28324710706977996
2017-06-01,2017,201706,Los Angeles,-0.28448783096555896
2017-07-01,2017,201707,Los Angeles,-0.2777515341675354
2017-08-01,2017,201708,Los Angeles,-0.27854905542628927
2017-09-01,2017,201709,Los Angeles,-0.27493391254490174
2017-10-01,2017,201710,Los Angeles,-0.2750341926599642
2017-11-01,2017,201711,Los Angeles,-0.27022690870194577
2017-12-01,2017,201712,Los Angeles,-0.26464607506116256
2018-01-01,2018,201801,Los Angeles,-0.2623245386301969
2018-02-01,2018,201802,Los Angeles,-0.25333162232325
2018-03-01,2018,201803,Los Angeles,-0.25727059962222487
2018-04-01,2018,201804,Los Angeles,-0.2580985182980804
2018-05-01,2018,201805,Los Angeles,-0.26045835809611795
2018-06-01,2018,201806,Los Angeles,-0.2593371088720966
2018-07-01,2018,201807,Los Angeles,-0.26151975087395396
2018-08-01,2018,201808,Los Angeles,-0.2641750104341414
2018-09-01,2018,201809,Los Angeles,-0.2682299050693606
2018-10-01,2018,201810,Los Angeles,-0.26990166220064626
2018-11-01,2018,201811,Los Angeles,-0.2772238518401329
2018-12-01,2018,201812,Los Angeles,-0.27841205613328857
2019-01-01,2019,201901,Los Angeles,-0.2848771985312988
2019-02-01,2019,201902,Los Angeles,-0.2906080214088336
2019-03-01,2019,201903,Los Angeles,-0.30048611365005495
2019-04-01,2019,201904,Los Angeles,-0.2991399115898892
2019-05-01,2019,201905,Los Angeles,-0.29586693556416854
2019-06-01,2019,201906,Los Angeles,-0.30220591917345807
2019-07-01,2019,201907,Los Angeles,-0.30717528824569307
2019-08-01,2019,201908,Los Angeles,-0.3074257953046571
2019-09-01,2019,201909,Los Angeles,-0.30511157840644554
2019-10-01,2019,201910,Los Angeles,-0.30524728217389896
2019-11-01,2019,201911,Los Angeles,-0.3026506939603575
2019-12-01,2019,201912,Los Angeles,-0.30207834318244764
2020-01-01,2020,202001,Los Angeles,-0.2997912081116221
2020-02-01,2020,202002,Los Angeles,-0.3029058464954195
2020-03-01,2020,202003,Los Angeles,-0.3033168584830275
2020-04-01,2020,202004,Los Angeles,-0.3046584761115998
2020-05-01,2020,202005,Los Angeles,-0.30640621394876355
2020-06-01,2020,202006,Los Angeles,-0.30482173421104264
2020-07-01,2020,202007,Los Angeles,-0.2903619048059749
2020-08-01,2020,202008,Los Angeles,-0.27083549770461346
2020-09-01,2020,202009,Los Angeles,-0.25603617031852455
2020-10-01,2020,202010,Los Angeles,-0.24169754420978062
2020-11-01,2020,202011,Los Angeles,-0.23075089519857173
2020-12-01,2020,202012,Los Angeles,-0.21764007326660195
2021-01-01,2021,202101,Los Angeles,-0.2070428582974051
2021-02-01,2021,202102,Los Angeles,-0.20133468834519075
2021-03-01,2021,202103,Los Angeles,-0.18796154970596302
2021-04-01,2021,202104,Los Angeles,-0.17555675239732338
2021-05-01,2021,202105,Los Angeles,-0.16001402396195274
2021-06-01,2021,202106,Los Angeles,-0.1400411094296068
2021-07-01,2021,202107,Los Angeles,-0.1238112265214033
2021-08-01,2021,202108,Los Angeles,-0.11111456566407085
2021-09-01,2021,202109,Los Angeles,-0.09812853511786734
2021-10-01,2021,202110,Los Angeles,-0.08548980025847452
2021-11-01,2021,202111,Los Angeles,-0.07815401303164649
2021-12-01,2021,202112,Los Angeles,-0.06858988907750074
2022-01-01,2022,202201,Los Angeles,-0.05888918667747145
2022-02-01,2022,202202,Los Angeles,-0.03344767534130533
2022-03-01,2022,202203,Los Angeles,-0.014273232006548398
2022-04-01,2022,202204,Los Angeles,-0.002618471541649292
2022-05-01,2022,202205,Los Angeles,0.002086922109961087
2022-06-01,2022,202206,Los Angeles,-0.007061116866743156
2022-07-01,2022,202207,Los Angeles,-0.02072490189089926
2022-08-01,2022,202208,Los Angeles,-0.04508006260453978
2022-09-01,2022,202209,Los Angeles,-0.06457832860500634
2022-10-01,2022,202210,Los Angeles,-0.0744447459389832
2022-11-01,2022,202211,Los Angeles,-0.08443434281872442
2022-12-01,2022,202212,Los Angeles,-0.0928373630427739
2023-01-01,2023,202301,Los Angeles,-0.098968147365607
2023-02-01,2023,202302,Los Angeles,-0.09605991213132103
2023-03-01,2023,202303,Los Angeles,-0.09823115229701695
1997-01-01,1997,199701,Miami,-0.5172075863420336
1997-02-01,1997,199702,Miami,-0.5177597073866744
1997-03-01,1997,199703,Miami,-0.5133048711230943
1997-04-01,1997,199704,Miami,-0.5136255639098417
1997-05-01,1997,199705,Miami,-0.5130078953319597
1997-06-01,1997,199706,Miami,-0.514756546115299
1997-07-01,1997,199707,Miami,-0.5161445473511961
1997-08-01,1997,199708,Miami,-0.5185823457458154
1997-09-01,1997,199709,Miami,-0.514726742640514
1997-10-01,1997,199710,Miami,-0.5106856835294264
1997-11-01,1997,199711,Miami,-0.5085069070968071
1997-12-01,1997,199712,Miami,-0.5065457202443762
1998-01-01,1998,199801,Miami,-0.5021304044308756
1998-02-01,1998,199802,Miami,-0.5011628872368954
1998-03-01,1998,199803,Miami,-0.5042486697596722
1998-04-01,1998,199804,Miami,-0.503268352471272
1998-05-01,1998,199805,Miami,-0.5008664620569308
1998-06-01,1998,199806,Miami,-0.49579530125678684
1998-07-01,1998,199807,Miami,-0.49101220212150753
1998-08-01,1998,199808,Miami,-0.48898025586152194
1998-09-01,1998,199809,Miami,-0.4865952730612211
1998-10-01,1998,199810,Miami,-0.4891105609932964
1998-11-01,1998,199811,Miami,-0.4879488637392493
1998-12-01,1998,199812,Miami,-0.489122128302923
1999-01-01,1999,199901,Miami,-0.4811671304498857
1999-02-01,1999,199902,Miami,-0.4793166043399175
1999-03-01,1999,199903,Miami,-0.47467831306516217
1999-04-01,1999,199904,Miami,-0.46567318970017535
1999-05-01,1999,199905,Miami,-0.4629116308965173
1999-06-01,1999,199906,Miami,-0.46460116526980855
1999-07-01,1999,199907,Miami,-0.4578905277749685
1999-08-01,1999,199908,Miami,-0.45284048493986795
1999-09-01,1999,199909,Miami,-0.4472644864359614
1999-10-01,1999,199910,Miami,-0.4473178407266163
1999-11-01,1999,199911,Miami,-0.4425217866225575
1999-12-01,1999,199912,Miami,-0.4360419568965215
2000-01-01,2000,200001,Miami,-0.4336463434817732
2000-02-01,2000,200002,Miami,-0.4277048785672255
2000-03-01,2000,200003,Miami,-0.42357042953675705
2000-04-01,2000,200004,Miami,-0.41640453163023583
2000-05-01,2000,200005,Miami,-0.4091600136318565
2000-06-01,2000,200006,Miami,-0.4073414293208799
2000-07-01,2000,200007,Miami,-0.4058225492110239
2000-08-01,2000,200008,Miami,-0.40204701411511845
2000-09-01,2000,200009,Miami,-0.39870669809761594
2000-10-01,2000,200010,Miami,-0.3899822013466654
2000-11-01,2000,200011,Miami,-0.3809233356224384
2000-12-01,2000,200012,Miami,-0.3680317049469961
2001-01-01,2001,200101,Miami,-0.35612071187890226
2001-02-01,2001,200102,Miami,-0.35429729026470724
2001-03-01,2001,200103,Miami,-0.34673470316630794
2001-04-01,2001,200104,Miami,-0.3368789860912331
2001-05-01,2001,200105,Miami,-0.32845384357387
2001-06-01,2001,200106,Miami,-0.3223998324291175
2001-07-01,2001,200107,Miami,-0.31622387917146444
2001-08-01,2001,200108,Miami,-0.3107241015943476
2001-09-01,2001,200109,Miami,-0.3059473735762337
2001-10-01,2001,200110,Miami,-0.2941388124000097
2001-11-01,2001,200111,Miami,-0.2864489514889694
2001-12-01,2001,200112,Miami,-0.28147553228543476
2002-01-01,2002,200201,Miami,-0.2792273213392624
2002-02-01,2002,200202,Miami,-0.2766374399882716
2002-03-01,2002,200203,Miami,-0.26876009839667425
2002-04-01,2002,200204,Miami,-0.26103446112820716
2002-05-01,2002,200205,Miami,-0.25325817535546147
2002-06-01,2002,200206,Miami,-0.24325274645826056
2002-07-01,2002,200207,Miami,-0.2329785259528423
2002-08-01,2002,200208,Miami,-0.22766974035222187
2002-09-01,2002,200209,Miami,-0.2206375836981449
2002-10-01,2002,200210,Miami,-0.21365005147053306
2002-11-01,2002,200211,Miami,-0.2058512652173663
2002-12-01,2002,200212,Miami,-0.19315987124743383
2003-01-01,2003,200301,Miami,-0.18156731142758975
2003-02-01,2003,200302,Miami,-0.1694035662232123
2003-03-01,2003,200303,Miami,-0.16079324587019173
2003-04-01,2003,200304,Miami,-0.15309360466140998
2003-05-01,2003,200305,Miami,-0.1471194316443718
2003-06-01,2003,200306,Miami,-0.14247900770275468
2003-07-01,2003,200307,Miami,-0.13008133864421634
2003-08-01,2003,200308,Miami,-0.12103201477086056
2003-09-01,2003,200309,Miami,-0.11096354970093802
2003-10-01,2003,200310,Miami,-0.1016181560087075
2003-11-01,2003,200311,Miami,-0.09796885941089961
2003-12-01,2003,200312,Miami,-0.09270474473108958
2004-01-01,2004,200401,Miami,-0.08135286672322284
2004-02-01,2004,200402,Miami,-0.07579615791228544
2004-03-01,2004,200403,Miami,-0.061964507091854415
2004-04-01,2004,200404,Miami,-0.056154731236582656
2004-05-01,2004,200405,Miami,-0.040185908131450176
2004-06-01,2004,200406,Miami,-0.02288131451380604
2004-07-01,2004,200407,Miami,-0.010750439016161017
2004-08-01,2004,200408,Miami,0.004827936577085801
2004-09-01,2004,200409,Miami,0.016900137962664985
2004-10-01,2004,200410,Miami,0.032257484023014094
2004-11-01,2004,200411,Miami,0.042349081710647773
2004-12-01,2004,200412,Miami,0.05407391993681632
2005-01-01,2005,200501,Miami,0.07082370203860489
2005-02-01,2005,200502,Miami,0.08985422200559423
2005-03-01,2005,200503,Miami,0.10877692669845107
2005-04-01,2005,200504,Miami,0.13381774103628086
2005-05-01,2005,200505,Miami,0.15287820102485572
2005-06-01,2005,200506,Miami,0.18007842932542584
2005-07-01,2005,200507,Miami,0.19470304677216532
2005-08-01,2005,200508,Miami,0.2132427959949803
2005-09-01,2005,200509,Miami,0.23395807195399065
2005-10-01,2005,200510,Miami,0.24986261728650128
2005-11-01,2005,200511,Miami,0.2630635933404024
2005-12-01,2005,200512,Miami,0.27341248059866263
2006-01-01,2006,200601,Miami,0.2850819310626811
2006-02-01,2006,200602,Miami,0.28976441740199554
2006-03-01,2006,200603,Miami,0.29501493063443984
2006-04-01,2006,200604,Miami,0.29932754068764744
2006-05-01,2006,200605,Miami,0.3014669446803211
2006-06-01,2006,200606,Miami,0.29154362475967943
2006-07-01,2006,200607,Miami,0.27744807362341906
2006-08-01,2006,200608,Miami,0.2592446092200369
2006-09-01,2006,200609,Miami,0.2569382674341121
2006-10-01,2006,200610,Miami,0.2510367490580885
2006-11-01,2006,200611,Miami,0.25141295806460207
2006-12-01,2006,200612,Miami,0.24552397781537572
2007-01-01,2007,200701,Miami,0.23166553887521868
2007-02-01,2007,200702,Miami,0.2317179565783114
2007-03-01,2007,200703,Miami,0.21532044015635243
2007-04-01,2007,200704,Miami,0.20874949054233394
2007-05-01,2007,200705,Miami,0.17994769099589725
2007-06-01,2007,200706,Miami,0.15665368478070096
2007-07-01,2007,200707,Miami,0.1331882363069079
2007-08-01,2007,200708,Miami,0.1041266904669218
2007-09-01,2007,200709,Miami,0.07834995436755676
2007-10-01,2007,200710,Miami,0.04864498873043921
2007-11-01,2007,200711,Miami,0.015858046169131335
2007-12-01,2007,200712,Miami,-0.013342463256291737
2008-01-01,2008,200801,Miami,-0.040770581925927196
2008-02-01,2008,200802,Miami,-0.07045933998239828
2008-03-01,2008,200803,Miami,-0.11302765575708573
2008-04-01,2008,200804,Miami,-0.15720527302883003
2008-05-01,2008,200805,Miami,-0.20826772080848777
2008-06-01,2008,200806,Miami,-0.23067470101719056
2008-07-01,2008,200807,Miami,-0.25437351306003375
2008-08-01,2008,200808,Miami,-0.2773810639022427
2008-09-01,2008,200809,Miami,-0.30430376922599933
2008-10-01,2008,200810,Miami,-0.33144751813651663
2008-11-01,2008,200811,Miami,-0.35696410451045946
2008-12-01,2008,200812,Miami,-0.38549430213112856
2009-01-01,2009,200901,Miami,-0.42036079380189584
2009-02-01,2009,200902,Miami,-0.4394451249105593
2009-03-01,2009,200903,Miami,-0.46677948709447215
2009-04-01,2009,200904,Miami,-0.47899594751266594
2009-05-01,2009,200905,Miami,-0.4931022781183998
2009-06-01,2009,200906,Miami,-0.4871286677662532
2009-07-01,2009,200907,Miami,-0.48164049825985256
2009-08-01,2009,200908,Miami,-0.47271327179713474
2009-09-01,2009,200909,Miami,-0.465396204906833
2009-10-01,2009,200910,Miami,-0.46838933150012796
2009-11-01,2009,200911,Miami,-0.464656192442086
2009-12-01,2009,200912,Miami,-0.4658233827165219
2010-01-01,2010,201001,Miami,-0.4662527689496452
2010-02-01,2010,201002,Miami,-0.46527880893791984
2010-03-01,2010,201003,Miami,-0.46597672935628687
2010-04-01,2010,201004,Miami,-0.4735742663411031
2010-05-01,2010,201005,Miami,-0.4744268354135599
2010-06-01,2010,201006,Miami,-0.4755084672955503
2010-07-01,2010,201007,Miami,-0.48093084917966866
2010-08-01,2010,201008,Miami,-0.48741579690353376
2010-09-01,2010,201009,Miami,-0.49866906199615
2010-10-01,2010,201010,Miami,-0.5005409332201403
2010-11-01,2010,201011,Miami,-0.5062840811793157
2010-12-01,2010,201012,Miami,-0.5123741050436799
2011-01-01,2011,201101,Miami,-0.5180693000200787
2011-02-01,2011,201102,Miami,-0.5291739554879076
2011-03-01,2011,201103,Miami,-0.5332672606172872
2011-04-01,2011,201104,Miami,-0.5341957417279346
2011-05-01,2011,201105,Miami,-0.5321866090164207
2011-06-01,2011,201106,Miami,-0.5309128498212532
2011-07-01,2011,201107,Miami,-0.5291949313404176
2011-08-01,2011,201108,Miami,-0.5393650482762782
2011-09-01,2011,201109,Miami,-0.5401598657197741
2011-10-01,2011,201110,Miami,-0.547697313732816
2011-11-01,2011,201111,Miami,-0.5535738001135995
2011-12-01,2011,201112,Miami,-0.5519179754696859
2012-01-01,2012,201201,Miami,-0.5429326778768226
2012-02-01,2012,201202,Miami,-0.5323200715137872
2012-03-01,2012,201203,Miami,-0.5221829191516507
2012-04-01,2012,201204,Miami,-0.5207097547471653
2012-05-01,2012,201205,Miami,-0.5161497721733808
2012-06-01,2012,201206,Miami,-0.5046607519735904
2012-07-01,2012,201207,Miami,-0.4966290361051655
2012-08-01,2012,201208,Miami,-0.48947719370792253
2012-09-01,2012,201209,Miami,-0.4875235678330112
2012-10-01,2012,201210,Miami,-0.4867970780931463
2012-11-01,2012,201211,Miami,-0.47918478666989106
2012-12-01,2012,201212,Miami,-0.47053682416317333
2013-01-01,2013,201301,Miami,-0.4598136637723673
2013-02-01,2013,201302,Miami,-0.4539719906197499
2013-03-01,2013,201303,Miami,-0.441428750024353
2013-04-01,2013,201304,Miami,-0.42264990148021475
2013-05-01,2013,201305,Miami,-0.4054096079687417
2013-06-01,2013,201306,Miami,-0.3898185156922045
2013-07-01,2013,201307,Miami,-0.38565018361159265
2013-08-01,2013,201308,Miami,-0.3741998008463687
2013-09-01,2013,201309,Miami,-0.37389337346439966
2013-10-01,2013,201310,Miami,-0.35853061484519344
2013-11-01,2013,201311,Miami,-0.35045215800645746
2013-12-01,2013,201312,Miami,-0.3424569322397568
2014-01-01,2014,201401,Miami,-0.3401370495780869
2014-02-01,2014,201402,Miami,-0.34380519043323154
2014-03-01,2014,201403,Miami,-0.33360948090426934
2014-04-01,2014,201404,Miami,-0.329155978471098
2014-05-01,2014,201405,Miami,-0.3234247320511683
2014-06-01,2014,201406,Miami,-0.3245392451758571
2014-07-01,2014,201407,Miami,-0.32422595535318255
2014-08-01,2014,201408,Miami,-0.3211363792363189
2014-09-01,2014,201409,Miami,-0.31729379693352033
2014-10-01,2014,201410,Miami,-0.31261835406043037
2014-11-01,2014,201411,Miami,-0.3223208851320365
2014-12-01,2014,201412,Miami,-0.317695610757025
2015-01-01,2015,201501,Miami,-0.3121911359265104
2015-02-01,2015,201502,Miami,-0.309106846487035
2015-03-01,2015,201503,Miami,-0.3128540720200368
2015-04-01,2015,201504,Miami,-0.310835620518799
2015-05-01,2015,201505,Miami,-0.3035667971779956
2015-06-01,2015,201506,Miami,-0.3027697938012084
2015-07-01,2015,201507,Miami,-0.3066652811227062
2015-08-01,2015,201508,Miami,-0.30845899377576114
2015-09-01,2015,201509,Miami,-0.2989923399297254
2015-10-01,2015,201510,Miami,-0.29443355620793277
2015-11-01,2015,201511,Miami,-0.28920488774344033
2015-12-01,2015,201512,Miami,-0.2936165796395178
2016-01-01,2016,201601,Miami,-0.29138199694709854
2016-02-01,2016,201602,Miami,-0.29102973083287687
2016-03-01,2016,201603,Miami,-0.29102580710489967
2016-04-01,2016,201604,Miami,-0.2893109467453172
2016-05-01,2016,201605,Miami,-0.28909669261980575
2016-06-01,2016,201606,Miami,-0.2840064764900738
2016-07-01,2016,201607,Miami,-0.28646258918392764
2016-08-01,2016,201608,Miami,-0.28729132531400925
2016-09-01,2016,201609,Miami,-0.2867128523851088
2016-10-01,2016,201610,Miami,-0.28821884323553704
2016-11-01,2016,201611,Miami,-0.28691847634570955
2016-12-01,2016,201612,Miami,-0.2841200940308184
2017-01-01,2017,201701,Miami,-0.282210397425537
2017-02-01,2017,201702,Miami,-0.2829155663404572
2017-03-01,2017,201703,Miami,-0.2869470594911885
2017-04-01,2017,201704,Miami,-0.28547207318912626
2017-05-01,2017,201705,Miami,-0.28440448127761897
2017-06-01,2017,201706,Miami,-0.28250839600840294
2017-07-01,2017,201707,Miami,-0.2832317928136163
2017-08-01,2017,201708,Miami,-0.2850010737645796
2017-09-01,2017,201709,Miami,-0.28213544487355335
2017-10-01,2017,201710,Miami,-0.2841104183806129
2017-11-01,2017,201711,Miami,-0.28405611584240464
2017-12-01,2017,201712,Miami,-0.28180797845551986
2018-01-01,2018,201801,Miami,-0.2770843687198754
2018-02-01,2018,201802,Miami,-0.27212145044685165
2018-03-01,2018,201803,Miami,-0.2709720765480279
2018-04-01,2018,201804,Miami,-0.2721050091202093
2018-05-01,2018,201805,Miami,-0.27004385134566267
2018-06-01,2018,201806,Miami,-0.26979257094450926
2018-07-01,2018,201807,Miami,-0.2660191090123787
2018-08-01,2018,201808,Miami,-0.26566277197803245
2018-09-01,2018,201809,Miami,-0.2669342175440148
2018-10-01,2018,201810,Miami,-0.2692830515088467
2018-11-01,2018,201811,Miami,-0.2686200834546808
2018-12-01,2018,201812,Miami,-0.2660335905343256
2019-01-01,2019,201901,Miami,-0.27256798764600365
2019-02-01,2019,201902,Miami,-0.27519311566621507
2019-03-01,2019,201903,Miami,-0.27702581504315926
2019-04-01,2019,201904,Miami,-0.2812392069437699
2019-05-01,2019,201905,Miami,-0.28302840314830835
2019-06-01,2019,201906,Miami,-0.28754752509774484
2019-07-01,2019,201907,Miami,-0.28224078990260004
2019-08-01,2019,201908,Miami,-0.27876351372896657
2019-09-01,2019,201909,Miami,-0.27482568703831234
2019-10-01,2019,201910,Miami,-0.2702511702687431
2019-11-01,2019,201911,Miami,-0.26736518953201927
2019-12-01,2019,201912,Miami,-0.26137098635069567
2020-01-01,2020,202001,Miami,-0.26371077345287297
2020-02-01,2020,202002,Miami,-0.25505214554911415
2020-03-01,2020,202003,Miami,-0.2546292989721408
2020-04-01,2020,202004,Miami,-0.2541299247718154
2020-05-01,2020,202005,Miami,-0.2574935051230236
2020-06-01,2020,202006,Miami,-0.2559527538818589
2020-07-01,2020,202007,Miami,-0.2552953912613374
2020-08-01,2020,202008,Miami,-0.24942017611847245
2020-09-01,2020,202009,Miami,-0.24020194221316427
2020-10-01,2020,202010,Miami,-0.22516075369009236
2020-11-01,2020,202011,Miami,-0.2118179035857386
2020-12-01,2020,202012,Miami,-0.19871582746787197
2021-01-01,2021,202101,Miami,-0.18583751613954558
2021-02-01,2021,202102,Miami,-0.16845343976122873
2021-03-01,2021,202103,Miami,-0.15691851084592745
2021-04-01,2021,202104,Miami,-0.1398474388264388
2021-05-01,2021,202105,Miami,-0.12088592005861543
2021-06-01,2021,202106,Miami,-0.09414576208818826
2021-07-01,2021,202107,Miami,-0.07475804247457418
2021-08-01,2021,202108,Miami,-0.056284200752090285
2021-09-01,2021,202109,Miami,-0.04148458748043993
2021-10-01,2021,202110,Miami,-0.025722196838356304
2021-11-01,2021,202111,Miami,-0.007424626550538882
2021-12-01,2021,202112,Miami,0.007490811510026951
2022-01-01,2022,202201,Miami,0.014017749434503735
2022-02-01,2022,202202,Miami,0.024627291776918803
2022-03-01,2022,202203,Miami,0.04480771726016197
2022-04-01,2022,202204,Miami,0.06196961575545146
2022-05-01,2022,202205,Miami,0.06550784044944269
2022-06-01,2022,202206,Miami,0.07431369306049351
2022-07-01,2022,202207,Miami,0.07069913443662479
2022-08-01,2022,202208,Miami,0.05836809582738578
2022-09-01,2022,202209,Miami,0.04072848911807192
2022-10-01,2022,202210,Miami,0.014158098202972091
2022-11-01,2022,202211,Miami,-0.0003873063198494009
2022-12-01,2022,202212,Miami,-0.01557062597825265
2023-01-01,2023,202301,Miami,-0.022346240003113138
2023-02-01,2023,202302,Miami,-0.042969354293767914
2023-03-01,2023,202303,Miami,-0.052225263640696795
1997-01-01,1997,199701,New York,-0.8121396960716778
1997-02-01,1997,199702,New York,-0.814571556386726
1997-03-01,1997,199703,New York,-0.8179263119450919
1997-04-01,1997,199704,New York,-0.8196106288952114
1997-05-01,1997,199705,New York,-0.8188767021070058
1997-06-01,1997,199706,New York,-0.8156389686733441
1997-07-01,1997,199707,New York,-0.8141921917699353
1997-08-01,1997,199708,New York,-0.8170321556326234
1997-09-01,1997,199709,New York,-0.8166672696759933
1997-10-01,1997,199710,New York,-0.8170146435465488
1997-11-01,1997,199711,New York,-0.8133502575981542
1997-12-01,1997,199712,New York,-0.8116540812128878
1998-01-01,1998,199801,New York,-0.8083105763233043
1998-02-01,1998,199802,New York,-0.8039166995642368
1998-03-01,1998,199803,New York,-0.7987060142773315
1998-04-01,1998,199804,New York,-0.7931481233080335
1998-05-01,1998,199805,New York,-0.7907190158515265
1998-06-01,1998,199806,New York,-0.7881349231898467
1998-07-01,1998,199807,New York,-0.7834666727324828
1998-08-01,1998,199808,New York,-0.7808326461942716
1998-09-01,1998,199809,New York,-0.7765222099530105
1998-10-01,1998,199810,New York,-0.7743943865582006
1998-11-01,1998,199811,New York,-0.7747616137334683
1998-12-01,1998,199812,New York,-0.7739976540693547
1999-01-01,1999,199901,New York,-0.7717074334442398
1999-02-01,1999,199902,New York,-0.7670019036325755
1999-03-01,1999,199903,New York,-0.7605442448226674
1999-04-01,1999,199904,New York,-0.7507887173184633
1999-05-01,1999,199905,New York,-0.7449997368146919
1999-06-01,1999,199906,New York,-0.733936712856317
1999-07-01,1999,199907,New York,-0.7274204952555685
1999-08-01,1999,199908,New York,-0.718603445354927
1999-09-01,1999,199909,New York,-0.7121695918214428
1999-10-01,1999,199910,New York,-0.7089894256758411
1999-11-01,1999,199911,New York,-0.7112738025180159
1999-12-01,1999,199912,New York,-0.7061275680783679
2000-01-01,2000,200001,New York,-0.7021831410209352
2000-02-01,2000,200002,New York,-0.693733169175788
2000-03-01,2000,200003,New York,-0.688623654780546
2000-04-01,2000,200004,New York,-0.6771913756517653
2000-05-01,2000,200005,New York,-0.6625072276097841
2000-06-01,2000,200006,New York,-0.6555402219424611
2000-07-01,2000,200007,New York,-0.6529140808943934
2000-08-01,2000,200008,New York,-0.6474556676612337
2000-09-01,2000,200009,New York,-0.6468303027750322
2000-10-01,2000,200010,New York,-0.6404462988387305
2000-11-01,2000,200011,New York,-0.6336873217664909
2000-12-01,2000,200012,New York,-0.6262255356220399
2001-01-01,2001,200101,New York,-0.6198076511562398
2001-02-01,2001,200102,New York,-0.6148728048562528
2001-03-01,2001,200103,New York,-0.6079816480556239
2001-04-01,2001,200104,New York,-0.6022104733802252
2001-05-01,2001,200105,New York,-0.5988349066937904
2001-06-01,2001,200106,New York,-0.5909100998070533
2001-07-01,2001,200107,New York,-0.5835757349861712
2001-08-01,2001,200108,New York,-0.573609769793535
2001-09-01,2001,200109,New York,-0.5653599843790333
2001-10-01,2001,200110,New York,-0.5581473111590753
2001-11-01,2001,200111,New York,-0.554514469973495
2001-12-01,2001,200112,New York,-0.5586665657619703
2002-01-01,2002,200201,New York,-0.5549797960462293
2002-02-01,2002,200202,New York,-0.5547506208544268
2002-03-01,2002,200203,New York,-0.5500957054562123
2002-04-01,2002,200204,New York,-0.5407328321657063
2002-05-01,2002,200205,New York,-0.5318709226697553
2002-06-01,2002,200206,New York,-0.519275893271506
2002-07-01,2002,200207,New York,-0.5047681351733804
2002-08-01,2002,200208,New York,-0.4920870111774214
2002-09-01,2002,200209,New York,-0.48154009837005063
2002-10-01,2002,200210,New York,-0.4745086703226251
2002-11-01,2002,200211,New York,-0.4636409085741757
2002-12-01,2002,200212,New York,-0.45233031590372796
2003-01-01,2003,200301,New York,-0.4457482824954173
2003-02-01,2003,200302,New York,-0.43955147188242183
2003-03-01,2003,200303,New York,-0.4326822532552397
2003-04-01,2003,200304,New York,-0.42908602154609365
2003-05-01,2003,200305,New York,-0.42275075291233666
2003-06-01,2003,200306,New York,-0.4225252668771251
2003-07-01,2003,200307,New York,-0.4221365571174207
2003-08-01,2003,200308,New York,-0.4173473371533758
2003-09-01,2003,200309,New York,-0.4074043250374677
2003-10-01,2003,200310,New York,-0.39841354260980566
2003-11-01,2003,200311,New York,-0.3915182510617523
2003-12-01,2003,200312,New York,-0.3832230064785387
2004-01-01,2004,200401,New York,-0.37290250284952453
2004-02-01,2004,200402,New York,-0.36737428193356525
2004-03-01,2004,200403,New York,-0.3593592982502347
2004-04-01,2004,200404,New York,-0.3553003766834024
2004-05-01,2004,200405,New York,-0.3493198417038341
2004-06-01,2004,200406,New York,-0.33899759742047664
2004-07-01,2004,200407,New York,-0.33073217683355516
2004-08-01,2004,200408,New York,-0.32391631135549304
2004-09-01,2004,200409,New York,-0.3184811108202945
2004-10-01,2004,200410,New York,-0.30979627499382634
2004-11-01,2004,200411,New York,-0.3015063274640353
2004-12-01,2004,200412,New York,-0.2976584043301642
2005-01-01,2005,200501,New York,-0.2894328784286895
2005-02-01,2005,200502,New York,-0.279921102324205
2005-03-01,2005,200503,New York,-0.26496878326593976
2005-04-01,2005,200504,New York,-0.2575368070243602
2005-05-01,2005,200505,New York,-0.2539144867573615
2005-06-01,2005,200506,New York,-0.2531772112050126
2005-07-01,2005,200507,New York,-0.2528706958215965
2005-08-01,2005,200508,New York,-0.24833829452532896
2005-09-01,2005,200509,New York,-0.24065170104500666
2005-10-01,2005,200510,New York,-0.2352660314269457
2005-11-01,2005,200511,New York,-0.22600009598437687
2005-12-01,2005,200512,New York,-0.21113015540085112
2006-01-01,2006,200601,New York,-0.20621226837569484
2006-02-01,2006,200602,New York,-0.20770944839846273
2006-03-01,2006,200603,New York,-0.20801168791971225
2006-04-01,2006,200604,New York,-0.20913592168796669
2006-05-01,2006,200605,New York,-0.2121057186743771
2006-06-01,2006,200606,New York,-0.219277332512692
2006-07-01,2006,200607,New York,-0.2260707643414248
2006-08-01,2006,200608,New York,-0.2411151973166472
2006-09-01,2006,200609,New York,-0.2480543217940765
2006-10-01,2006,200610,New York,-0.24914967048814418
2006-11-01,2006,200611,New York,-0.25400566459454055
2006-12-01,2006,200612,New York,-0.2582867047212476
2007-01-01,2007,200701,New York,-0.26365722874549924
2007-02-01,2007,200702,New York,-0.2635528142850241
2007-03-01,2007,200703,New York,-0.26038920713496605
